1112.0,-392.0,-15656.0,0,0,0
1016.0,-432.0,-15616.0,0,0,0
1108.0,-360.0,-15740.0,0,0,0
1048.0,-496.0,-15680.0,0,0,0
1076.0,-480.0,-15744.0,0,0,0
1064.0,-488.0,-15840.0,0,0,0
1196.0,-460.0,-15684.0,0,0,0
1048.0,-452.0,-15568.0,0,0,0
1116.0,-424.0,-15800.0,0,0,0
1116.0,-372.0,-15720.0,0,0,0
964.0,-452.0,-15516.0,0,0,0
1052.0,-404.0,-15688.0,0,0,0
1072.0,-416.0,-15708.0,0,0,0
1004.0,-468.0,-15728.0,0,0,0
1088.0,-388.0,-15580.0,0,0,0
1044.0,-376.0,-15700.0,0,0,0
996.0,-496.0,-15760.0,0,0,0
1084.0,-372.0,-15740.0,0,0,0
1072.0,-308.0,-15692.0,0,0,0
1064.0,-468.0,-15648.0,0,0,0
928.0,-548.0,-15692.0,0,0,0
1008.0,-444.0,-15536.0,0,0,0
912.0,-516.0,-15624.0,0,0,0
968.0,-212.0,-15772.0,0,0,0
1084.0,-324.0,-15660.0,0,0,0
1052.0,-504.0,-15480.0,0,0,0
1012.0,-612.0,-15732.0,0,0,0
1020.0,-352.0,-15728.0,0,0,0
1064.0,-456.0,-15628.0,0,0,0
940.0,-348.0,-15708.0,0,0,0
1140.0,-384.0,-15776.0,0,0,0
964.0,-396.0,-15736.0,0,0,0
1248.0,-364.0,-15568.0,0,0,0
816.0,-560.0,-15808.0,0,0,0
976.0,-340.0,-15752.0,0,0,0
1068.0,-504.0,-15444.0,0,0,0
1056.0,-396.0,-15648.0,0,0,0
1196.0,-456.0,-15648.0,0,0,0
1072.0,-308.0,-15600.0,0,0,0
1144.0,-388.0,-15724.0,0,0,0
1040.0,-544.0,-15712.0,0,0,0
916.0,-72.0,-15612.0,0,0,0
1208.0,-388.0,-15612.0,0,0,0
964.0,-512.0,-15584.0,0,0,0
1132.0,-380.0,-15652.0,0,0,0
1048.0,-296.0,-15728.0,0,0,0
1064.0,-328.0,-15692.0,0,0,0
880.0,-412.0,-15600.0,0,0,0
1032.0,-464.0,-15728.0,0,0,0
992.0,-524.0,-15764.0,0,0,0
1128.0,-504.0,-15732.0,0,0,0
1188.0,-460.0,-15756.0,0,0,0
1204.0,-368.0,-15652.0,0,0,0
1004.0,-364.0,-15656.0,0,0,0
1128.0,-476.0,-15700.0,0,0,0
1140.0,-416.0,-15584.0,0,0,0
1016.0,-408.0,-15780.0,0,0,0
1096.0,-284.0,-15592.0,0,0,0
1120.0,-392.0,-15732.0,0,0,0
1020.0,-360.0,-15660.0,0,0,0
1020.0,-412.0,-15692.0,0,0,0
892.0,-404.0,-15760.0,0,0,0
996.0,-460.0,-15700.0,0,0,0
1164.0,-400.0,-15768.0,0,0,0
1008.0,-284.0,-15680.0,0,0,0
932.0,-496.0,-15820.0,0,0,0
952.0,-444.0,-15628.0,0,0,0
996.0,-320.0,-15616.0,0,0,0
972.0,-320.0,-15652.0,0,0,0
1296.0,-340.0,-15644.0,0,0,0
1032.0,-448.0,-15756.0,0,0,0
1128.0,-380.0,-15636.0,0,0,0
1088.0,-408.0,-15752.0,0,0,0
976.0,-348.0,-15672.0,0,0,0
1088.0,-308.0,-15680.0,0,0,0
944.0,-348.0,-15720.0,0,0,0
980.0,-336.0,-15692.0,0,0,0
1032.0,-396.0,-15696.0,0,0,0
1024.0,-300.0,-15824.0,0,0,0
1004.0,-480.0,-15788.0,0,0,0
1116.0,-452.0,-15712.0,0,0,0
1132.0,-316.0,-15652.0,0,0,0
1028.0,-384.0,-15532.0,0,0,0
1232.0,-444.0,-15732.0,0,0,0
1168.0,-272.0,-15504.0,0,0,0
1132.0,-488.0,-15772.0,0,0,0
1264.0,-552.0,-15704.0,0,0,0
896.0,-392.0,-15648.0,0,0,0
932.0,-448.0,-15704.0,0,0,0
952.0,-512.0,-15804.0,0,0,0
900.0,-392.0,-15588.0,0,0,0
1080.0,-392.0,-15796.0,0,0,0
1108.0,-476.0,-15692.0,0,0,0
984.0,-356.0,-15800.0,0,0,0
1068.0,-392.0,-15788.0,0,0,0
956.0,-468.0,-15680.0,0,0,0
1084.0,-420.0,-15764.0,0,0,0
980.0,-432.0,-15784.0,0,0,0
968.0,-464.0,-15708.0,0,0,0
1000.0,-468.0,-15732.0,0,0,0
